TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
msdb,dbo,sysutility_ucp_databases_stub,parent_urn,6,,YES,nvarchar,320,640,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups_stub,parent_urn,7,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,parent_urn,8,,YES,nvarchar,780,1560,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles,parent_urn,2,,YES,nvarchar,780,1560,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases,parent_urn,2,,YES,nvarchar,320,640,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles,parent_urn,2,,YES,nvarchar,780,1560,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups,parent_urn,2,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysssispackagefolders,parentfolderid,2,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdac_history_internal,payload,14,,YES,varbinary,-1,-1,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,percent_total_cpu_utilization,18,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_cpu_utilization_stub,percent_total_cpu_utilization,7,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,percent_total_space_utilization,9,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles,percent_utilization,19,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles,percent_utilization,18,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_database_files,percent_utilization,17,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,PerfMonMode,38,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,PerfMonMode,38,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysalerts,performance_condition,24,,YES,nvarchar,512,1024,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,dm_hadr_automatic_seeding_history,performed_seeding,9,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupmediafamily,physical_block_size,8,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupmediafamily,physical_device_name,6,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupfile,physical_drive,12,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupfile,physical_name,13,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health_internal,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computer_cpu_health_internal,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,physical_server_name,9,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles_stub,physical_server_name,8,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_cpu_utilization_stub,physical_server_name,4,(''),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,physical_server_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_volumes_stub,physical_server_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dacs_stub,physical_server_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_volumes,physical_server_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers,physical_server_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_smo_stage_internal,physical_server_name,6,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,physical_server_name,20,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_volumes_stage_internal,physical_server_name,7,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles,physical_server_name,16,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_volume_space_utilizations,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_volume_space_utilizations,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles,physical_server_name,17,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computer_policies,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computer_cpu_utilizations,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computer_cpu_health,physical_server_name,1,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,PhysicalMemory,39,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,PhysicalMemory,39,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdbmaintplan_history,plan_id,2,('00000000-0000-0000-0000-000000000000'),NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdbmaintplan_jobs,plan_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdbmaintplan_databases,plan_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdbmaintplans,plan_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmaintplan_log,plan_id,2,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmaintplan_subplans,plan_id,4,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmaintplan_log,plan_name,9,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdbmaintplans,plan_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdbmaintplan_history,plan_name,3,('All ad-hoc plans'),NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_secondaries,planned_outage_end_time,15,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_primaries,planned_outage_end_time,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_primaries,planned_outage_start_time,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_secondaries,planned_outage_start_time,14,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_secondaries,planned_outage_weekday_mask,16,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_primaries,planned_outage_weekday_mask,12,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,Platform,40,,YES,nvarchar,32,64,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,Platform,40,,YES,nvarchar,32,64,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policy_category_subscriptions,policy_category_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policies,policy_category_id,7,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_categories_internal,policy_category_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,policy_category_id,7,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_categories,policy_category_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_category_subscriptions_internal,policy_category_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_category_subscriptions_internal,policy_category_subscription_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_category_subscriptions,policy_category_subscription_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_execution_internal,policy_id,1,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_system_health_state,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policies,policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_system_health_state_internal,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history_internal,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policies,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instance_policies,policy_id,5,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_policies,policy_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_policies,policy_id,5,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_filegroups_with_policy_violations_internal,policy_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations_internal,policy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations_internal,policy_name,3,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_health_policies_internal,policy_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_policies,policy_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_policy_violations,policy_name,3,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,systargetservers,poll_interval,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_server,port,4,((25)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,position,10,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles_stub,powershell_path,2,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups_stub,powershell_path,2,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,powershell_path,2,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,powershell_path,15,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,powershell_path,2,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases_stub,powershell_path,2,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dacs_stub,powershell_path,8,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_volumes_stub,powershell_path,12,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computer_policies,powershell_path,3,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_dac_policies,powershell_path,4,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instance_policies,powershell_path,4,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles,powershell_path,13,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_database_files,powershell_path,11,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles,powershell_path,14,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_filegroups,powershell_path,6,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_databases,powershell_path,9,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_volumes,powershell_path,6,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,powershell_path,2,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_deployed_dacs,powershell_path,11,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers,powershell_path,10,,YES,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_primary_databases,primary_database,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_primary,primary_database,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_secondary,primary_database,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_secondary,primary_database,5,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_primaries,primary_database_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_primaries,primary_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_secondaries,primary_id,1,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_monitor_primary,primary_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_primary_databases,primary_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_primary_secondaries,primary_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,log_shipping_monitor_primary,primary_server,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_secondary,primary_server,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_secondary,primary_server,4,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_primaries,primary_server_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,external_libraries_installed,principal_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_principalprofile,principal_sid,2,,NO,varbinary,85,85,,,,,,,,,,,,,
msdb,dbo,sysmail_event_log,process_id,5,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_log,process_id,5,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_file_space_health_internal,processing_time,8,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health_internal,processing_time,6,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_file_space_health_internal,processing_time,8,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_health_internal,processing_time,6,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_health_internal,processing_time,4,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,processing_time,11,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,processing_time,10,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dacs_stub,processing_time,9,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_databases_stub,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,processing_time,16,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles_stub,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_filegroups_stub,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles_stub,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_cpu_utilization_stub,processing_time,1,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_space_utilization_stub,processing_time,1,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles,processing_time,20,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_filegroups,processing_time,7,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_databases,processing_time,12,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,processing_time,3,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_database_files,processing_time,10,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles,processing_time,19,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,processing_time,12,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_health,processing_time,4,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health,processing_time,5,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_file_space_health,processing_time,6,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_health,processing_time,6,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_health,processing_time,3,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,processing_time,12,,NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_computers,processing_time,8,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,processing_time,13,(sysdatetimeoffset()),NO,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,sysutility_ucp_computers,processor_utilization,5,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,Processors,41,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,Processors,41,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,ProcessorUsage,42,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,ProcessorUsage,42,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,Product,43,,YES,nvarchar,48,96,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,Product,43,,YES,nvarchar,48,96,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,ProductLevel,44,,YES,nvarchar,32,64,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,ProductLevel,44,,YES,nvarchar,32,64,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_faileditems,profile_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_profile,profile_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_unsentitems,profile_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_allitems,profile_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_sentitems,profile_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_profileaccount,profile_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_principalprofile,profile_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_mailitems,profile_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_target_conditions_internal,property_name,8,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_policy_check_conditions_internal,property_name,7,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_smo_properties_to_collect_internal,property_name,2,,NO,nvarchar,80,160,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_policy_target_conditions,property_name,8,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_smo_stage_internal,property_name,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_policy_check_conditions,property_name,7,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_smo_stage_internal,property_value,4,,YES,sql_variant,0,0,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets,proxy_id,8,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syscollector_collection_sets_internal,proxy_id,8,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysproxies,proxy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysproxysubsystem,proxy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysproxylogin,proxy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysproxyloginsubsystem_view,proxy_id,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysjobsteps,proxy_id,25,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_mailitems,query,15,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_unsentitems,query,13,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_faileditems,query,13,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_allitems,query,13,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_sentitems,query,13,,YES,nvarchar,-1,-1,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_sentitems,query_result_header,16,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_allitems,query_result_header,16,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_faileditems,query_result_header,16,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_unsentitems,query_result_header,16,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_mailitems,query_result_header,18,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_mailitems,query_result_separator,20,,YES,char,1,1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
